Region;Del;Kon;Tema;Varde_stand
0330 Knivsta;Livskvalitet;Totalt;T8;44,857087844147237
0330 Knivsta;Livskvalitet;Totalt;T9;54,070486798170833
0331 Heby;Hållbarhet;Kvinnor;Ekonomi;13,787086715125254
0331 Heby;Hållbarhet;Kvinnor;Social;60,378480001172470
0331 Heby;Hållbarhet;Män;Ekonomi;30,348509856507793
0331 Heby;Hållbarhet;Män;Social;51,864402952033153
0331 Heby;Hållbarhet;Totalt;Ekonomi;22,624110231139166
0331 Heby;Hållbarhet;Totalt;Miljö;73,514390445300720
0331 Heby;Hållbarhet;Totalt;Social;59,783175536185453
0331 Heby;Livskvalitet;Kvinnor;T1;71,690767519466078
0331 Heby;Livskvalitet;Kvinnor;T10;40,830534443038061
0331 Heby;Livskvalitet;Kvinnor;T11;54,153377369460756
0331 Heby;Livskvalitet;Kvinnor;T12;55,095300985246652
0331 Heby;Livskvalitet;Kvinnor;T2;22,582452769772647
0331 Heby;Livskvalitet;Kvinnor;T3;24,226804123711343
0331 Heby;Livskvalitet;Kvinnor;T4;54,933008526187578
0331 Heby;Livskvalitet;Kvinnor;T5;26,866563970559671
0331 Heby;Livskvalitet;Kvinnor;T6;52,823498144920848
0331 Heby;Livskvalitet;Kvinnor;T7;55,828337398124717
0331 Heby;Livskvalitet;Kvinnor;T8;-6,400300949705567
0331 Heby;Livskvalitet;Kvinnor;T9;60,970487176910311
0331 Heby;Livskvalitet;Män;T1;61,679644048943274
0331 Heby;Livskvalitet;Män;T10;29,266673998371445
0331 Heby;Livskvalitet;Män;T11;30,846357853271307
0331 Heby;Livskvalitet;Män;T12;57,381002150023917
0331 Heby;Livskvalitet;Män;T2;71,641984841590485
0331 Heby;Livskvalitet;Män;T3;29,381443298969074
0331 Heby;Livskvalitet;Män;T4;52,740560292326442
0331 Heby;Livskvalitet;Män;T5;47,022275038289365
0331 Heby;Livskvalitet;Män;T6;54,078889516299427
0331 Heby;Livskvalitet;Män;T7;49,853481893120474
0331 Heby;Livskvalitet;Män;T8;110,560173802906874
0331 Heby;Livskvalitet;Män;T9;47,115858528993904
0331 Heby;Livskvalitet;Totalt;T1;55,771697561349868
0331 Heby;Livskvalitet;Totalt;T10;34,797532364288266
0331 Heby;Livskvalitet;Totalt;T11;28,377752696495136
0331 Heby;Livskvalitet;Totalt;T12;49,359775188579633
0331 Heby;Livskvalitet;Totalt;T2;46,817707708749197
0331 Heby;Livskvalitet;Totalt;T3;35,975463311962564
0331 Heby;Livskvalitet;Totalt;T4;56,847471915739760
0331 Heby;Livskvalitet;Totalt;T5;48,876300559592856
0331 Heby;Livskvalitet;Totalt;T6;51,475813506237422
0331 Heby;Livskvalitet;Totalt;T7;52,829782873973059
0331 Heby;Livskvalitet;Totalt;T8;53,473887827229937
0331 Heby;Livskvalitet;Totalt;T9;49,580995229430073
0360 Tierp;Hållbarhet;Kvinnor;Ekonomi;18,256832468083065
0360 Tierp;Hållbarhet;Kvinnor;Social;64,216994084195164
0360 Tierp;Hållbarhet;Män;Ekonomi;32,542767060097290
0360 Tierp;Hållbarhet;Män;Social;59,828559324152856
0360 Tierp;Hållbarhet;Totalt;Ekonomi;25,763092036381739
0360 Tierp;Hållbarhet;Totalt;Miljö;66,623885718618666
0360 Tierp;Hållbarhet;Totalt;Social;65,893015563170081
0360 Tierp;Livskvalitet;Kvinnor;T1;73,303670745272512
0360 Tierp;Livskvalitet;Kvinnor;T10;61,225035482285797
0360 Tierp;Livskvalitet;Kvinnor;T11;57,527080252442104
0360 Tierp;Livskvalitet;Kvinnor;T12;55,095300985246652
0360 Tierp;Livskvalitet;Kvinnor;T2;21,074550783401765
0360 Tierp;Livskvalitet;Kvinnor;T3;24,226804123711343
0360 Tierp;Livskvalitet;Kvinnor;T4;61,023142509135212
0360 Tierp;Livskvalitet;Kvinnor;T5;27,920756498490864
0360 Tierp;Livskvalitet;Kvinnor;T6;54,680724078526829
0360 Tierp;Livskvalitet;Kvinnor;T7;58,789630414285824
0360 Tierp;Livskvalitet;Kvinnor;T8;12,912901549156411
0360 Tierp;Livskvalitet;Kvinnor;T9;60,897150852900808
0360 Tierp;Livskvalitet;Män;T1;66,629588431590662
0360 Tierp;Livskvalitet;Män;T10;40,675228320125321
0360 Tierp;Livskvalitet;Män;T11;39,793808835827733
0360 Tierp;Livskvalitet;Män;T12;57,381002150023917
0360 Tierp;Livskvalitet;Män;T2;64,501198992670666
0360 Tierp;Livskvalitet;Män;T3;29,381443298969074
0360 Tierp;Livskvalitet;Män;T4;59,439707673568833
0360 Tierp;Livskvalitet;Män;T5;48,685069741648917
0360 Tierp;Livskvalitet;Män;T6;57,772039906172232
0360 Tierp;Livskvalitet;Män;T7;57,003746512251176
0360 Tierp;Livskvalitet;Män;T8;82,086480747121001
0360 Tierp;Livskvalitet;Män;T9;52,193181860004245
0360 Tierp;Livskvalitet;Totalt;T1;59,283239230130945
0360 Tierp;Livskvalitet;Totalt;T10;50,611557927741032
0360 Tierp;Livskvalitet;Totalt;T11;36,180870844654997
0360 Tierp;Livskvalitet;Totalt;T12;49,359775188579633
0360 Tierp;Livskvalitet;Totalt;T2;41,928722159476571
0360 Tierp;Livskvalitet;Totalt;T3;33,098728522336771
0360 Tierp;Livskvalitet;Totalt;T4;56,611312923617490
0360 Tierp;Livskvalitet;Totalt;T5;48,963204559080395
0360 Tierp;Livskvalitet;Totalt;T6;48,095974825949824
0360 Tierp;Livskvalitet;Totalt;T7;57,940592577281606
0360 Tierp;Livskvalitet;Totalt;T8;47,950169673752271
0360 Tierp;Livskvalitet;Totalt;T9;51,960048444440467
0380 Uppsala;Hållbarhet;Kvinnor;Ekonomi;20,880277161931708
0380 Uppsala;Hållbarhet;Kvinnor;Social;74,506869529214995
0380 Uppsala;Hållbarhet;Män;Ekonomi;34,333457308098119
0380 Uppsala;Hållbarhet;Män;Social;68,714532101037037
0380 Uppsala;Hållbarhet;Totalt;Ekonomi;27,655628880878069
0380 Uppsala;Hållbarhet;Totalt;Miljö;69,329179511949647
0380 Uppsala;Hållbarhet;Totalt;Social;66,917969369703215
0380 Uppsala;Livskvalitet;Kvinnor;T1;76,640711902113452
0380 Uppsala;Livskvalitet;Kvinnor;T10;76,328352596591003
0380 Uppsala;Livskvalitet;Kvinnor;T11;77,964815114150255
0380 Uppsala;Livskvalitet;Kvinnor;T12;58,303164227077275
0380 Uppsala;Livskvalitet;Kvinnor;T2;40,298399936376853
0380 Uppsala;Livskvalitet;Kvinnor;T3;25,773195876288664
0380 Uppsala;Livskvalitet;Kvinnor;T4;88,306942752740568
0380 Uppsala;Livskvalitet;Kvinnor;T5;35,315884951867282
0380 Uppsala;Livskvalitet;Kvinnor;T6;49,252295651375533
0380 Uppsala;Livskvalitet;Kvinnor;T7;65,209663629156438
0380 Uppsala;Livskvalitet;Kvinnor;T8;34,421122573565185
0380 Uppsala;Livskvalitet;Kvinnor;T9;66,145534389268192
0380 Uppsala;Livskvalitet;Män;T1;63,292547274749722
0380 Uppsala;Livskvalitet;Män;T10;68,801367253324045
0380 Uppsala;Livskvalitet;Män;T11;51,446099066483882
0380 Uppsala;Livskvalitet;Män;T12;61,618078479491530
0380 Uppsala;Livskvalitet;Män;T2;85,310062554867656
0380 Uppsala;Livskvalitet;Män;T3;29,896907216494846
0380 Uppsala;Livskvalitet;Män;T4;86,845310596833144
0380 Uppsala;Livskvalitet;Män;T5;53,833046726873548
0380 Uppsala;Livskvalitet;Män;T6;50,637213033965686
0380 Uppsala;Livskvalitet;Män;T7;60,623230105721163
0380 Uppsala;Livskvalitet;Män;T8;98,780062972390311
0380 Uppsala;Livskvalitet;Män;T9;59,527984136527806
0380 Uppsala;Livskvalitet;Totalt;T1;37,452498503425218
0380 Uppsala;Livskvalitet;Totalt;T10;72,528395255826439
0380 Uppsala;Livskvalitet;Totalt;T11;56,874641115446082
0380 Uppsala;Livskvalitet;Totalt;T12;60,051253094731351
0380 Uppsala;Livskvalitet;Totalt;T2;61,449273424508874
0380 Uppsala;Livskvalitet;Totalt;T3;33,825028119027806
0380 Uppsala;Livskvalitet;Totalt;T4;81,863782305938884
0380 Uppsala;Livskvalitet;Totalt;T5;54,095229079568320
0380 Uppsala;Livskvalitet;Totalt;T6;54,599828326071851
0380 Uppsala;Livskvalitet;Totalt;T7;62,979867764755831
0380 Uppsala;Livskvalitet;Totalt;T8;65,688728520883402
0380 Uppsala;Livskvalitet;Totalt;T9;63,414546241436625
0381 Enköping;Hållbarhet;Kvinnor;Ekonomi;22,084216526760272
0381 Enköping;Hållbarhet;Kvinnor;Social;66,214461119125744
0381 Enköping;Hållbarhet;Män;Ekonomi;37,130923120767363
0381 Enköping;Hållbarhet;Män;Social;57,733353897540162
0381 Enköping;Hållbarhet;Totalt;Ekonomi;29,939452746855725
0381 Enköping;Hållbarhet;Totalt;Miljö;68,533084610804494
0381 Enköping;Hållbarhet;Totalt;Social;62,068154477679627
0381 Enköping;Livskvalitet;Kvinnor;T1;69,966629588431601
0381 Enköping;Livskvalitet;Kvinnor;T10;59,258196552199280
0381 Enköping;Livskvalitet;Kvinnor;T11;58,136921718036156
0381 Enköping;Livskvalitet;Kvinnor;T12;55,095300985246652
0381 Enköping;Livskvalitet;Kvinnor;T2;25,479847772430809
0381 Enköping;Livskvalitet;Kvinnor;T3;24,226804123711343
0381 Enköping;Livskvalitet;Kvinnor;T4;66,869671132764921
0381 Enköping;Livskvalitet;Kvinnor;T5;34,852531416492141
0381 Enköping;Livskvalitet;Kvinnor;T6;54,621028625950309
0381 Enköping;Livskvalitet;Kvinnor;T7;57,110921180365573
0381 Enköping;Livskvalitet;Kvinnor;T8;15,647047431855038
0381 Enköping;Livskvalitet;Kvinnor;T9;65,856018761777193
0381 Enköping;Livskvalitet;Män;T1;61,679644048943274
0381 Enköping;Livskvalitet;Män;T10;43,760328183802734
0381 Enköping;Livskvalitet;Män;T11;45,559694881963146
0381 Enköping;Livskvalitet;Män;T12;57,381002150023917
0381 Enköping;Livskvalitet;Män;T2;69,529955456833832
0381 Enköping;Livskvalitet;Män;T3;29,381443298969074
0381 Enköping;Livskvalitet;Män;T4;65,651644336175394
0381 Enköping;Livskvalitet;Män;T5;55,492763760550318
0381 Enköping;Livskvalitet;Män;T6;59,528769790890053
0381 Enköping;Livskvalitet;Män;T7;53,888733251752939
0381 Enköping;Livskvalitet;Män;T8;100,059878306801764
0381 Enköping;Livskvalitet;Män;T9;57,263684216056177
0381 Enköping;Livskvalitet;Totalt;T1;44,433883621556475
0381 Enköping;Livskvalitet;Totalt;T10;51,263728928503767
0381 Enköping;Livskvalitet;Totalt;T11;30,064506219873095
0381 Enköping;Livskvalitet;Totalt;T12;35,375028051658518
0381 Enköping;Livskvalitet;Totalt;T2;51,205981745672609
0381 Enköping;Livskvalitet;Totalt;T3;28,818728522336770
0381 Enköping;Livskvalitet;Totalt;T4;61,958144587970644
0381 Enköping;Livskvalitet;Totalt;T5;45,760993070029805
0381 Enköping;Livskvalitet;Totalt;T6;51,569308772190460
0381 Enköping;Livskvalitet;Totalt;T7;55,500570755493058
0381 Enköping;Livskvalitet;Totalt;T8;58,203940170664303
0381 Enköping;Livskvalitet;Totalt;T9;47,972835030566721
0382 Östhammar;Hållbarhet;Kvinnor;Ekonomi;26,173450361663303
0382 Östhammar;Hållbarhet;Kvinnor;Social;64,642712847857723
0382 Östhammar;Hållbarhet;Män;Ekonomi;40,422348234097910
0382 Östhammar;Hållbarhet;Män;Social;64,460897793698081
0382 Östhammar;Hållbarhet;Totalt;Ekonomi;33,913259454098196
0382 Östhammar;Hållbarhet;Totalt;Miljö;66,888275368815854
0382 Östhammar;Hållbarhet;Totalt;Social;68,288687271355428
0382 Östhammar;Livskvalitet;Kvinnor;T1;73,303670745272512
0382 Östhammar;Livskvalitet;Kvinnor;T10;53,176166050273807
0382 Östhammar;Livskvalitet;Kvinnor;T11;70,005545552653956
0382 Östhammar;Livskvalitet;Kvinnor;T12;55,095300985246652
0382 Östhammar;Livskvalitet;Kvinnor;T2;26,922503999776033
0382 Östhammar;Livskvalitet;Kvinnor;T3;24,226804123711343
0382 Östhammar;Livskvalitet;Kvinnor;T4;55,054811205846534
0382 Östhammar;Livskvalitet;Kvinnor;T5;30,967784996979454
0382 Östhammar;Livskvalitet;Kvinnor;T6;65,151014306115258
0382 Östhammar;Livskvalitet;Kvinnor;T7;76,094026493347798
0382 Östhammar;Livskvalitet;Kvinnor;T8;26,926094810287054
0382 Östhammar;Livskvalitet;Kvinnor;T9;62,812038107345401
0382 Östhammar;Livskvalitet;Män;T1;68,353726362625139
0382 Östhammar;Livskvalitet;Män;T10;46,961354002696773
0382 Östhammar;Livskvalitet;Män;T11;41,130063043073115
0382 Östhammar;Livskvalitet;Män;T12;57,381002150023917
0382 Östhammar;Livskvalitet;Män;T2;73,377038729754418
0382 Östhammar;Livskvalitet;Män;T3;29,381443298969074
0382 Östhammar;Livskvalitet;Män;T4;52,862362971985391
0382 Östhammar;Livskvalitet;Män;T5;55,238986364057993
0382 Östhammar;Livskvalitet;Män;T6;70,336626134315821
0382 Östhammar;Livskvalitet;Män;T7;73,771128832889673
0382 Östhammar;Livskvalitet;Män;T8;100,681254862329993
0382 Östhammar;Livskvalitet;Män;T9;55,821677150542982
0382 Östhammar;Livskvalitet;Totalt;T1;63,729602927406248
0382 Östhammar;Livskvalitet;Totalt;T10;49,552305630957051
0382 Östhammar;Livskvalitet;Totalt;T11;40,275598629758129
0382 Östhammar;Livskvalitet;Totalt;T12;49,359775188579633
0382 Östhammar;Livskvalitet;Totalt;T2;49,532269595559896
0382 Östhammar;Livskvalitet;Totalt;T3;24,276178133867006
0382 Östhammar;Livskvalitet;Totalt;T4;58,488697558667788
0382 Östhammar;Livskvalitet;Totalt;T5;57,015031791960624
0382 Östhammar;Livskvalitet;Totalt;T6;56,756474726477244
0382 Östhammar;Livskvalitet;Totalt;T7;74,929097858342303
0382 Östhammar;Livskvalitet;Totalt;T8;64,715872982306962
0382 Östhammar;Livskvalitet;Totalt;T9;54,826294837619074
0428 Vingåker;Hållbarhet;Kvinnor;Ekonomi;12,390515901599386
0428 Vingåker;Hållbarhet;Kvinnor;Social;52,957787984760778
0428 Vingåker;Hållbarhet;Män;Ekonomi;26,609767421517031
0428 Vingåker;Hållbarhet;Män;Social;47,599544809339804
0428 Vingåker;Hållbarhet;Totalt;Ekonomi;20,006281613713998
0428 Vingåker;Hållbarhet;Totalt;Miljö;62,523245727196887
0428 Vingåker;Hållbarhet;Totalt;Social;49,405982313606003
0428 Vingåker;Livskvalitet;Kvinnor;T1;76,640711902113452
0428 Vingåker;Livskvalitet;Kvinnor;T10;32,398381765266237
0428 Vingåker;Livskvalitet;Kvinnor;T11;33,686286831766580
0428 Vingåker;Livskvalitet;Kvinnor;T12;30,972379070205161
0428 Vingåker;Livskvalitet;Kvinnor;T2;16,418930560099600
0428 Vingåker;Livskvalitet;Kvinnor;T3;84,020618556701038
0428 Vingåker;Livskvalitet;Kvinnor;T4;70,889159561510354
0428 Vingåker;Livskvalitet;Kvinnor;T5;20,979511601278713
0428 Vingåker;Livskvalitet;Kvinnor;T6;38,556865690102306
0428 Vingåker;Livskvalitet;Kvinnor;T7;52,541728297290810
0428 Vingåker;Livskvalitet;Kvinnor;T8;23,538963749138830
0428 Vingåker;Livskvalitet;Kvinnor;T9;37,857929432750822
0428 Vingåker;Livskvalitet;Män;T1;75,027808676307004
0428 Vingåker;Livskvalitet;Män;T10;15,213746858966983
0428 Vingåker;Livskvalitet;Män;T11;23,102585705030435
0428 Vingåker;Livskvalitet;Män;T12;54,492626938279130
0428 Vingåker;Livskvalitet;Män;T2;67,963263343694379
0428 Vingåker;Livskvalitet;Män;T3;50,000000000000000
0428 Vingåker;Livskvalitet;Män;T4;71,132764920828265
0428 Vingåker;Livskvalitet;Män;T5;34,956824522117685
0428 Vingåker;Livskvalitet;Män;T6;58,015451373364037
0428 Vingåker;Livskvalitet;Män;T7;55,315271935508761
0428 Vingåker;Livskvalitet;Män;T8;102,855683263790667
0428 Vingåker;Livskvalitet;Män;T9;44,762804376730514
0428 Vingåker;Livskvalitet;Totalt;T1;64,526237414912387
0428 Vingåker;Livskvalitet;Totalt;T10;23,483452102357031
0428 Vingåker;Livskvalitet;Totalt;T11;30,307780235223074
0428 Vingåker;Livskvalitet;Totalt;T12;39,929784889024035
0428 Vingåker;Livskvalitet;Totalt;T2;43,515073936140361
0428 Vingåker;Livskvalitet;Totalt;T3;51,839935133152323
0428 Vingåker;Livskvalitet;Totalt;T4;59,696698299103204
0428 Vingåker;Livskvalitet;Totalt;T5;46,603294817829905
0428 Vingåker;Livskvalitet;Totalt;T6;39,740383213159596
0428 Vingåker;Livskvalitet;Totalt;T7;53,943440032750615
0428 Vingåker;Livskvalitet;Totalt;T8;64,258215737755279
0428 Vingåker;Livskvalitet;Totalt;T9;43,457124981254552
0461 Gnesta;Hållbarhet;Kvinnor;Ekonomi;23,350853991571032
0461 Gnesta;Hållbarhet;Kvinnor;Social;62,553630123707450
0461 Gnesta;Hållbarhet;Män;Ekonomi;34,907653620765629
0461 Gnesta;Hållbarhet;Män;Social;54,010150770288568
0461 Gnesta;Hållbarhet;Totalt;Ekonomi;29,350389497250127
0461 Gnesta;Hållbarhet;Totalt;Miljö;68,743059403071584
0461 Gnesta;Hållbarhet;Totalt;Social;65,333349856126489
0461 Gnesta;Livskvalitet;Kvinnor;T1;76,640711902113452
0461 Gnesta;Livskvalitet;Kvinnor;T10;57,164739592938005
0461 Gnesta;Livskvalitet;Kvinnor;T11;33,936357820439014
0461 Gnesta;Livskvalitet;Kvinnor;T12;30,972379070205161
0461 Gnesta;Livskvalitet;Kvinnor;T2;15,615441120246500
0461 Gnesta;Livskvalitet;Kvinnor;T3;84,020618556701038
0461 Gnesta;Livskvalitet;Kvinnor;T4;61,997563946406821
0461 Gnesta;Livskvalitet;Kvinnor;T5;27,807534488543521
0461 Gnesta;Livskvalitet;Kvinnor;T6;48,968258515176160
0461 Gnesta;Livskvalitet;Kvinnor;T7;78,650895119693160
0461 Gnesta;Livskvalitet;Kvinnor;T8;5,990724427344122
0461 Gnesta;Livskvalitet;Kvinnor;T9;40,258833408398417
0461 Gnesta;Livskvalitet;Män;T1;73,303670745272512
0461 Gnesta;Livskvalitet;Män;T10;34,819705496457615
0461 Gnesta;Livskvalitet;Män;T11;29,017485684108475
0461 Gnesta;Livskvalitet;Män;T12;54,492626938279130
0461 Gnesta;Livskvalitet;Män;T2;72,095494748653053
0461 Gnesta;Livskvalitet;Män;T3;50,000000000000000
0461 Gnesta;Livskvalitet;Män;T4;59,317904993909863
0461 Gnesta;Livskvalitet;Män;T5;43,811708403452521
0461 Gnesta;Livskvalitet;Män;T6;62,360795833868885
0461 Gnesta;Livskvalitet;Män;T7;69,522326009673407
0461 Gnesta;Livskvalitet;Män;T8;88,177039451790733
0461 Gnesta;Livskvalitet;Män;T9;29,565251897290640
0461 Gnesta;Livskvalitet;Totalt;T1;54,649722977240266
0461 Gnesta;Livskvalitet;Totalt;T10;52,018879283111232
0461 Gnesta;Livskvalitet;Totalt;T11;29,412708807593422
0461 Gnesta;Livskvalitet;Totalt;T12;39,929784889024035
0461 Gnesta;Livskvalitet;Totalt;T2;45,856671732283615
0461 Gnesta;Livskvalitet;Totalt;T3;57,672956752339360
0461 Gnesta;Livskvalitet;Totalt;T4;60,144992814442070
0461 Gnesta;Livskvalitet;Totalt;T5;54,817265682721995
0461 Gnesta;Livskvalitet;Totalt;T6;58,207731096841819
0461 Gnesta;Livskvalitet;Totalt;T7;74,340203979583308
0461 Gnesta;Livskvalitet;Totalt;T8;46,835965715773924
0461 Gnesta;Livskvalitet;Totalt;T9;38,165118125559985
0480 Nyköping;Hållbarhet;Kvinnor;Ekonomi;21,571998330090757
0480 Nyköping;Hållbarhet;Kvinnor;Social;50,295882441744716
0480 Nyköping;Hållbarhet;Män;Ekonomi;35,035569227146389
0480 Nyköping;Hållbarhet;Män;Social;53,401931729318349
0480 Nyköping;Hållbarhet;Totalt;Ekonomi;28,430247074179910
0480 Nyköping;Hållbarhet;Totalt;Miljö;67,217695846289857
0480 Nyköping;Hållbarhet;Totalt;Social;53,599682224957427
0480 Nyköping;Livskvalitet;Kvinnor;T1;76,640711902113452
0480 Nyköping;Livskvalitet;Kvinnor;T10;49,288456663081320
0480 Nyköping;Livskvalitet;Kvinnor;T11;48,294400807323470
0480 Nyköping;Livskvalitet;Kvinnor;T12;30,972379070205161
0480 Nyköping;Livskvalitet;Kvinnor;T2;7,649175594172353
0480 Nyköping;Livskvalitet;Kvinnor;T3;84,020618556701038
0480 Nyköping;Livskvalitet;Kvinnor;T4;82,582216808769815
0480 Nyköping;Livskvalitet;Kvinnor;T5;27,942141438090843
0480 Nyköping;Livskvalitet;Kvinnor;T6;45,285149807433982
0480 Nyköping;Livskvalitet;Kvinnor;T7;65,790954207882990
0480 Nyköping;Livskvalitet;Kvinnor;T8;7,980509499838060
0480 Nyköping;Livskvalitet;Kvinnor;T9;45,726547990955169
0480 Nyköping;Livskvalitet;Män;T1;68,353726362625139
0480 Nyköping;Livskvalitet;Män;T10;52,007835438568115
0480 Nyköping;Livskvalitet;Män;T11;33,594249666864840
0480 Nyköping;Livskvalitet;Män;T12;54,492626938279130
0480 Nyköping;Livskvalitet;Män;T2;69,671735626329337
0480 Nyköping;Livskvalitet;Män;T3;50,000000000000000
0480 Nyköping;Livskvalitet;Män;T4;80,876979293544466
0480 Nyköping;Livskvalitet;Män;T5;44,140305230225707
0480 Nyköping;Livskvalitet;Män;T6;55,758564502777610
0480 Nyköping;Livskvalitet;Män;T7;60,925041155026477
0480 Nyköping;Livskvalitet;Män;T8;97,084549727375631
0480 Nyköping;Livskvalitet;Män;T9;43,747191411574811
0480 Nyköping;Livskvalitet;Totalt;T1;43,643512233228066
0480 Nyköping;Livskvalitet;Totalt;T10;51,116332577284410
0480 Nyköping;Livskvalitet;Totalt;T11;40,766980220989268
0480 Nyköping;Livskvalitet;Totalt;T12;41,904445192488673
0480 Nyköping;Livskvalitet;Totalt;T2;44,237041066874355
0480 Nyköping;Livskvalitet;Totalt;T3;57,587938144329897
0480 Nyköping;Livskvalitet;Totalt;T4;77,634740013674460
0480 Nyköping;Livskvalitet;Totalt;T5;65,974747075595957
0480 Nyköping;Livskvalitet;Totalt;T6;46,092454790113749
0480 Nyköping;Livskvalitet;Totalt;T7;63,428140689403250
0480 Nyköping;Livskvalitet;Totalt;T8;51,734300586874184
0480 Nyköping;Livskvalitet;Totalt;T9;53,913075361771376
0481 Oxelösund;Hållbarhet;Kvinnor;Ekonomi;15,851042343172782
0481 Oxelösund;Hållbarhet;Kvinnor;Social;35,902698415899543
0481 Oxelösund;Hållbarhet;Män;Ekonomi;31,317159746246666
0481 Oxelösund;Hållbarhet;Män;Social;48,059873668192779
0481 Oxelösund;Hållbarhet;Totalt;Ekonomi;24,321280930387868
0481 Oxelösund;Hållbarhet;Totalt;Miljö;36,025681653638884
0481 Oxelösund;Hållbarhet;Totalt;Social;50,108918475048760
0481 Oxelösund;Livskvalitet;Kvinnor;T1;71,462118403164027
0481 Oxelösund;Livskvalitet;Kvinnor;T10;40,754507379413184
0481 Oxelösund;Livskvalitet;Kvinnor;T11;46,352467299324857
0481 Oxelösund;Livskvalitet;Kvinnor;T12;30,972379070205161
0481 Oxelösund;Livskvalitet;Kvinnor;T2;16,418930560099600
0481 Oxelösund;Livskvalitet;Kvinnor;T3;84,020618556701038
0481 Oxelösund;Livskvalitet;Kvinnor;T4;83,922046285018283
0481 Oxelösund;Livskvalitet;Kvinnor;T5;23,250189267225405
0481 Oxelösund;Livskvalitet;Kvinnor;T6;46,197437893425551
0481 Oxelösund;Livskvalitet;Kvinnor;T7;66,308263582025830
0481 Oxelösund;Livskvalitet;Kvinnor;T8;31,997386723710587
0481 Oxelösund;Livskvalitet;Kvinnor;T9;38,142978812736104
0481 Oxelösund;Livskvalitet;Män;T1;63,688048448893795
0481 Oxelösund;Livskvalitet;Män;T10;52,857984637801373
0481 Oxelösund;Livskvalitet;Män;T11;31,926451818842040
0481 Oxelösund;Livskvalitet;Män;T12;54,492626938279130
0481 Oxelösund;Livskvalitet;Män;T2;69,340673812013947
0481 Oxelösund;Livskvalitet;Män;T3;50,000000000000000
0481 Oxelösund;Livskvalitet;Män;T4;84,774665042630943
0481 Oxelösund;Livskvalitet;Män;T5;43,965236134167654
0481 Oxelösund;Livskvalitet;Män;T6;64,946785905431341
0481 Oxelösund;Livskvalitet;Män;T7;63,734583976247691
0481 Oxelösund;Livskvalitet;Män;T8;106,437140577124481
0481 Oxelösund;Livskvalitet;Män;T9;34,539875731705287
0481 Oxelösund;Livskvalitet;Totalt;T1;42,236552303469665
0481 Oxelösund;Livskvalitet;Totalt;T10;46,490320658978590
0481 Oxelösund;Livskvalitet;Totalt;T11;36,551011684523203
0481 Oxelösund;Livskvalitet;Totalt;T12;39,929784889024035
0481 Oxelösund;Livskvalitet;Totalt;T2;43,928297076636227
0481 Oxelösund;Livskvalitet;Totalt;T3;50,594430372677408
0481 Oxelösund;Livskvalitet;Totalt;T4;88,999267283526933
0481 Oxelösund;Livskvalitet;Totalt;T5;50,982659263689399
0481 Oxelösund;Livskvalitet;Totalt;T6;48,850673120216044
0481 Oxelösund;Livskvalitet;Totalt;T7;65,000294671922205
0481 Oxelösund;Livskvalitet;Totalt;T8;70,032688213211287
